GENOTYPE,d.T3.x,g.T3.x,a.T3.x,d.T.x,g.T.x,a.T.x,Total.Tocotrienols.x,Total.Tocopherols.x,Total.Tocochromanols.x,d.T3.y,g.T3.y,a.T3.y,d.T.y,g.T.y,a.T.y,Total.Tocotrienols.y,Total.Tocopherols.y,Total.Tocochromanols.y
Ames23399,0.381651127,10.46962954,16.89668755,1.109397763,59.56171538,18.47322008,28.04549512,79.25765345,107.9697679,0.381651127,12.261664267,16.89668755,1.43929679,60.880882434,20.260182035,28.04549512,79.25765345,107.9697679
Ames2340,3.299855014,30.62311844,8.194711619,1.187936899,38.45633285,4.529480212,42.27179766,43.82999995,87.00120248,3.299855014,32.415153167,8.194711619,1.517835926,39.775499904,6.316442167,42.27179766,43.82999995,87.00120248
Ames23400,0.431342655,9.812450192,13.01516453,1.541604716,62.0380168,12.58448426,23.47977923,76.23413837,99.91603415,0.431342655,11.604484919,13.01516453,1.871503743,63.357183854,14.371446215,23.47977923,76.23413837,99.91603415
Ames23401,0.112563431,12.62647201,10.20345758,0.326532408,32.9483106,11.50609604,23.12626808,44.94990167,68.67838873,0.112563431,14.418506737,10.20345758,0.656431435,34.267477654,13.293057995,23.12626808,44.94990167,68.67838873
Ames23402,0.242429757,10.52463121,12.00156829,0.910688571,48.76764851,13.25916776,22.9720038,63.14386997,86.10931927,0.242429757,12.316665937,12.00156829,1.240587598,50.086815564,15.046129715,22.9720038,63.14386997,86.10931927
Ames23403,0.278857148,17.20273791,7.701190306,7.254008538,84.09685494,3.394551497,25.15555303,95.05260697,120.6095296,0.278857148,18.994772637,7.701190306,7.583907565,85.416021994,5.181513452,25.15555303,95.05260697,120.6095296
Ames23404,1.078433723,15.03920063,4.302127859,7.33756521,71.07518713,2.285059935,20.6952649,81.30951038,102.8016072,1.078433723,16.831235357,4.302127859,7.667464237,72.394354184,4.07202189,20.6952649,81.30951038,102.8016072
Ames23405,0.70758578,15.19557521,7.206029138,3.692958744,75.30775697,4.718151505,23.36861331,83.57200923,106.6064758,0.70758578,16.987609937,7.206029138,4.022857771,76.626924024,6.50511346,23.36861331,83.57200923,106.6064758
Ames23406,0.223787147,7.843691014,7.27520911,0.764384081,33.8471856,1.160153686,15.5839874,35.9951146,52.44670194,0.223787147,9.635725741,7.27520911,1.094283108,35.166352654,2.947115641,15.5839874,35.9951146,52.44670194
Ames23407,0.877226659,11.28301701,3.695905268,2.647083454,109.1867367,7.307529033,15.79389693,119.1850109,135.6719331,0.877226659,13.075051737,3.695905268,2.976982481,110.505903754,9.094490988,15.79389693,119.1850109,135.6719331
Ames23408,0.710775729,35.77246846,3.620941817,0.891485041,49.27876916,1.577404069,40.25200614,51.77445097,92.63446637,0.710775729,37.564503187,3.620941817,1.221384068,50.597936214,3.364366024,40.25200614,51.77445097,92.63446637
Ames23409,4.471558443,30.22321682,5.048437076,3.289800466,37.39691384,1.619923333,39.9367654,42.46464957,83.01318061,4.471558443,32.015251547,5.048437076,3.619699493,38.716080894,3.406885288,39.9367654,42.46464957,83.01318061
Ames2341,0.39156777,16.23689153,8.509044742,1.133944924,51.91615045,10.47587325,25.90809334,63.4279175,89.20899601,0.39156777,18.028926257,8.509044742,1.463843951,53.235317504,12.262835205,25.90809334,63.4279175,89.20899601
Ames23410,0.356907607,7.133176742,5.579617462,2.917215906,76.50390746,9.100178002,13.11796546,88.65073423,102.8211107,0.356907607,8.925211469,5.579617462,3.247114933,77.823074514,10.887139957,13.11796546,88.65073423,102.8211107
Ames23413,1.254497106,23.52785601,6.189626781,3.053980826,61.29787354,1.773760804,31.26585635,66.40425758,98.6773661,1.254497106,25.319890737,6.189626781,3.383879853,62.617040594,3.560722759,31.26585635,66.40425758,98.6773661
Ames23414,0.666583998,33.42590422,5.646651224,1.028338539,44.99074772,2.844234137,40.0622586,49.01840938,89.63384006,0.666583998,35.217938947,5.646651224,1.358237566,46.309914774,4.631196092,40.0622586,49.01840938,89.63384006
Ames23415,1.49802936,49.74248442,7.048803646,3.950361765,53.2721874,3.548319628,58.9332178,61.13125175,120.6871301,1.49802936,51.534519147,7.048803646,4.280260792,54.591354454,5.335281583,58.9332178,61.13125175,120.6871301
Ames23417,0.405412932,18.34523497,3.28345679,0.920530236,55.4191207,2.633736723,22.12634347,58.91448169,81.38664439,0.405412932,20.137269697,3.28345679,1.250429263,56.738287754,4.420698678,22.12634347,58.91448169,81.38664439
Ames23418,2.074861547,35.73200608,9.185546953,4.69042226,92.22382585,5.932491201,47.00630655,102.8314881,150.1697077,2.074861547,37.524040807,9.185546953,5.020321287,93.542992904,7.719453156,47.00630655,102.8314881,150.1697077
Ames23419,1.814194553,12.61273901,3.48095592,2.103104918,45.77423224,2.229484153,18.16692609,50.5898747,69.64339168,1.814194553,14.404773737,3.48095592,2.433003945,47.093399294,4.016446108,18.16692609,50.5898747,69.64339168
Ames23420,1.516673229,31.5941277,5.086808308,2.620906125,33.0720087,3.042390671,38.50520775,39.07999097,78.44634008,1.516673229,33.386162427,5.086808308,2.950805152,34.391175754,4.829352626,38.50520775,39.07999097,78.44634008
Ames23421,1.151350986,10.44020781,4.147851319,2.869820754,56.70128837,2.235919803,15.84396243,62.03679747,78.64820523,1.151350986,12.232242537,4.147851319,3.199719781,58.020455424,4.022881758,15.84396243,62.03679747,78.64820523
Ames23422,,37.33315372,7.079177513,3.197447073,54.60914348,4.376865025,55.60363527,61.8979876,118.0284613,,39.125188447,7.079177513,3.5273461,55.928310534,6.16382698,55.60363527,61.8979876,118.0284613
Ames23423,6.640977927,30.43222475,5.451569548,3.443975204,32.92135555,1.00678833,42.86663969,36.81645101,79.96742763,6.640977927,32.224259477,5.451569548,3.773874231,34.240522604,2.793750285,42.86663969,36.81645101,79.96742763
Ames23424,1.440748182,18.23515036,3.606279348,1.237351353,21.80567189,3.469444726,23.57094523,26.45902659,50.53911395,1.440748182,20.027185087,3.606279348,1.56725038,23.124838944,5.256406681,23.57094523,26.45902659,50.53911395
Ames23425,0.482451414,18.08402275,5.494865806,0.785262089,33.25143678,2.991956557,24.06249277,37.18986929,62.04953038,0.482451414,19.876057477,5.494865806,1.115161116,34.570603834,4.778918512,24.06249277,37.18986929,62.04953038
Ames23426,1.224740829,20.52090196,5.720443088,3.263401209,61.34196754,2.497319605,27.80416966,67.20277207,95.73308808,1.224740829,22.312936687,5.720443088,3.593300236,62.661134594,4.28428156,27.80416966,67.20277207,95.73308808
Ames23427,1.716759663,16.20721993,5.065883275,2.529143745,29.27771153,2.549852673,23.10278436,34.75093214,58.47416566,1.716759663,17.999254657,5.065883275,2.859042772,30.596878584,4.336814628,23.10278436,34.75093214,58.47416566
Ames23428,0.664150455,12.52916501,3.918388563,0.242848852,12.56847272,1.480494753,17.66548538,14.5862038,32.36046731,0.664150455,14.321199737,3.918388563,0.572747879,13.887639774,3.267456708,17.66548538,14.5862038,32.36046731
Ames23429,0.205884879,1.461370965,6.280894544,1.815409485,60.33391692,5.956371906,7.600620971,68.34110768,76.35995987,0.205884879,3.253405692,6.280894544,2.145308512,61.653083974,7.743333861,7.600620971,68.34110768,76.35995987
Ames23430,2.393475909,22.41196669,7.959157859,2.033504153,56.74936722,9.878536652,33.05565292,69.03485381,103.1301579,2.393475909,24.204001417,7.959157859,2.36340318,58.068534274,11.665498607,33.05565292,69.03485381,103.1301579
Ames23431,0.308505041,13.15854512,8.086505508,0.30337966,15.58630077,5.310148141,21.69420415,21.87925471,44.16660843,0.308505041,14.950579847,8.086505508,0.633278687,16.905467824,7.097110096,21.69420415,21.87925471,44.16660843
Ames23433,0.121332331,1.371253264,4.944842823,1.395174046,60.70879783,7.974872135,6.465554728,70.0616376,76.81453062,0.121332331,3.163287991,4.944842823,1.725073073,62.027964884,9.76183409,6.465554728,70.0616376,76.81453062
Ames23434,0.260083249,6.745712082,8.117646311,1.414655211,53.01915451,2.030144995,14.72025058,56.43147047,71.65061598,0.260083249,8.537746809,8.117646311,1.744554238,54.338321564,3.81710695,14.72025058,56.43147047,71.65061598
Ames23435,0.392613592,2.491845532,5.019094836,0.532411338,18.93504088,6.794256885,8.031194825,26.27911437,34.85434603,0.392613592,4.283880259,5.019094836,0.862310365,20.254207934,8.58121884,8.031194825,26.27911437,34.85434603
Ames23436,0.598436344,16.35140679,4.747767594,0.02281759,4.713960972,0.887115763,21.81771831,5.557251334,27.64636173,0.598436344,18.143441517,4.747767594,0.352716617,6.033128026,2.674077718,21.81771831,5.557251334,27.64636173
Ames23437,0.214424776,11.81368195,6.328849149,2.144469034,58.40397351,2.573846802,18.35447444,63.14077523,81.69056541,0.214424776,13.605716677,6.328849149,2.474368061,59.723140564,4.360808757,18.35447444,63.14077523,81.69056541
Ames23438,2.940888157,21.41037193,7.531984025,0.110469104,13.11420228,2.080663096,32.10240714,14.70901592,47.339659,2.940888157,23.202406657,7.531984025,0.440368131,14.433369334,3.867625051,32.10240714,14.70901592,47.339659
Ames23439,1.103737099,31.48736849,10.13896892,0.737357669,53.12954825,4.478384174,42.49393919,58.64429099,101.610109,1.103737099,33.279403217,10.13896892,1.067256696,54.448715304,6.265346129,42.49393919,58.64429099,101.610109
Ames23440,0.513862444,18.07280549,5.277387631,3.122935933,79.63979587,2.048635322,23.82633313,84.92244609,109.6904516,0.513862444,19.864840217,5.277387631,3.45283496,80.958962924,3.835597277,23.82633313,84.92244609,109.6904516
Ames23441,0.418368003,13.58517921,10.22033649,2.452517084,43.03113372,4.825059644,24.53660944,50.78388428,75.72998843,0.418368003,15.377213937,10.22033649,2.782416111,44.350300774,6.612021599,24.53660944,50.78388428,75.72998843
Ames23442,0.643164244,26.84137839,8.426117949,1.469269538,49.79259014,2.585705997,36.01686413,53.98400913,90.52091896,0.643164244,28.633413117,8.426117949,1.799168565,51.111757194,4.372667952,36.01686413,53.98400913,90.52091896
Ames23443,0.3424088,20.83804607,7.985017904,1.785847888,54.25453581,2.389518524,28.95401726,58.37988061,88.18617316,0.3424088,22.630080797,7.985017904,2.115746915,55.573702864,4.176480479,28.95401726,58.37988061,88.18617316
Ames23444,0.385345793,11.55130329,11.58689492,1.100885273,45.40834876,5.536147686,23.74525081,52.36450603,76.60127152,0.385345793,13.343338017,11.58689492,1.4307843,46.727515814,7.323109641,23.74525081,52.36450603,76.60127152
Ames23445,2.878062326,12.5669483,5.258509663,0.124504498,13.92677465,1.711211219,21.05317211,15.57133932,36.7699426,2.878062326,14.358983027,5.258509663,0.454403525,15.245941704,3.498173174,21.05317211,15.57133932,36.7699426
Ames23446,3.31143299,33.76479612,7.270483888,2.03574868,47.80300475,6.255211666,44.29820896,56.44488525,101.3127948,3.31143299,35.556830847,7.270483888,2.365647707,49.122171804,8.042173621,44.29820896,56.44488525,101.3127948
Ames23447,2.501315732,30.89137696,6.221687664,1.824072179,45.64360881,7.160924844,39.62075925,54.70014896,94.79835169,2.501315732,32.683411687,6.221687664,2.153971206,46.962775864,8.947886799,39.62075925,54.70014896,94.79835169
Ames23448,0.353744319,24.64396079,6.672611327,0.972365392,21.91178102,1.174829077,31.76680197,24.2986821,56.56534102,0.353744319,26.435995517,6.672611327,1.302264419,23.230948074,2.961791032,31.76680197,24.2986821,56.56534102
Ames23449,0.768945988,19.23505348,4.310003654,-0.057124412,10.10298261,0.666452853,24.60744655,10.60584446,35.69436193,0.768945988,21.027088207,4.310003654,0.272774615,11.422149664,2.453414808,24.60744655,10.60584446,35.69436193
Ames23450,0.199180284,7.703737965,2.411544744,2.700167682,46.63117528,1.497946228,10.40558592,50.7693991,61.28479464,0.199180284,9.495772692,2.411544744,3.030066709,47.950342334,3.284908183,10.40558592,50.7693991,61.28479464
Ames23451,0.184305479,6.437513576,6.034360933,0.653045232,33.62964871,2.749966814,12.85062741,37.10839623,50.4277002,0.184305479,8.229548303,6.034360933,0.982944259,34.948815764,4.536928769,12.85062741,37.10839623,50.4277002
Ames23452,0.154494413,0.586373063,3.996576225,1.864660489,48.92204208,3.535216896,4.680978326,53.9492255,59.62300249,0.154494413,2.37840779,3.996576225,2.194559516,50.241209134,5.322178851,4.680978326,53.9492255,59.62300249
Ames23455,0.524313797,32.27892084,5.404379204,2.426586318,84.51286344,3.357309443,38.19083282,90.29343782,128.8269079,0.524313797,34.070955567,5.404379204,2.756485345,85.832030494,5.144271398,38.19083282,90.29343782,128.8269079
Ames23456,1.392116236,10.67831646,6.184816399,0.762422488,24.25160411,7.305121988,18.48593606,32.82401916,51.92713749,1.392116236,12.470351187,6.184816399,1.092321515,25.570771164,9.092083943,18.48593606,32.82401916,51.92713749
Ames23457,0.26708505,3.151035482,5.746611067,1.854408273,43.4526191,5.73524151,9.482549115,50.97376281,60.13993458,0.26708505,4.943070209,5.746611067,2.1843073,44.771786154,7.522203465,9.482549115,50.97376281,60.13993458
Ames23458,2.077831152,34.64924103,6.665018597,4.83159089,103.1574997,6.581593732,43.58959973,114.4388294,158.3909074,2.077831152,36.441275757,6.665018597,5.161489917,104.476666754,8.368555687,43.58959973,114.4388294,158.3909074
Ames23459,0.498688603,10.34813689,8.961055189,1.509885654,65.0607715,12.94879228,20.30834657,79.63157218,100.5376501,0.498688603,12.140171617,8.961055189,1.839784681,66.379938554,14.735754235,20.30834657,79.63157218,100.5376501
Ames23460,1.579500333,41.85396095,8.20597177,7.55551476,71.03021309,2.808399089,51.7522226,81.66821431,134.3084306,1.579500333,43.645995677,8.20597177,7.885413787,72.349380144,4.595361044,51.7522226,81.66821431,134.3084306
Ames23461,1.125014113,38.41763429,5.830147769,0.922683119,55.32347333,1.76193245,45.58070736,58.1380599,104.1066523,1.125014113,40.209669017,5.830147769,1.252582146,56.642640384,3.548894405,45.58070736,58.1380599,104.1066523
Ames23463,0.954518921,8.578032562,6.328990513,2.4327949,39.27383213,11.2093843,15.83841286,53.0224325,69.11860121,0.954518921,10.370067289,6.328990513,2.762693927,40.592999184,12.996346255,15.83841286,53.0224325,69.11860121
Ames23464,1.733522888,6.963896576,7.680274825,1.979114713,40.69290291,10.34029151,16.5998394,53.37857919,70.56466765,1.733522888,8.755931303,7.680274825,2.30901374,42.012069964,12.127253465,16.5998394,53.37857919,70.56466765
Ames23465,1.22201072,20.49329568,8.299920718,0.596459861,31.77660354,1.698602171,30.11496744,34.57247163,65.11780435,1.22201072,22.285330407,8.299920718,0.926358888,33.095770594,3.485564126,30.11496744,34.57247163,65.11780435
Ames23466,1.076547901,15.85214705,8.08201339,1.839302838,65.17270102,0.517498879,25.65851182,67.58304323,93.28518164,1.076547901,17.644181777,8.08201339,2.169201865,66.491868074,2.304460834,25.65851182,67.58304323,93.28518164
Ames23467,2.046313424,30.07806158,6.979657703,1.080177924,56.91751196,1.520390325,39.38630055,59.94270429,100.2063293,2.046313424,31.870096307,6.979657703,1.410076951,58.236679014,3.30735228,39.38630055,59.94270429,100.2063293
Ames23468,0.20933647,7.73537971,12.10126284,0.511695945,24.15156375,11.68210228,19.97755253,36.35054841,56.457718,0.20933647,9.527414437,12.10126284,0.841594972,25.470730804,13.469064235,19.97755253,36.35054841,56.457718
Ames23469,0.343722247,8.256169046,11.69071363,0.21440466,16.77439217,12.47263476,20.49188142,29.29972303,50.18137329,0.343722247,10.048203773,11.69071363,0.544303687,18.093559224,14.259596715,20.49188142,29.29972303,50.18137329
Ames23470,0.179550901,4.465573955,8.051476559,0.164844879,10.8695049,12.02117117,12.81184299,23.04100882,35.79907918,0.179550901,6.257608682,8.051476559,0.494743906,12.188671954,13.808133125,12.81184299,23.04100882,35.79907918
Ames23471,0.538329482,12.41233686,13.67728764,0.874269342,35.44233069,12.57529962,27.02432084,49.46930617,77.05749858,0.538329482,14.204371587,13.67728764,1.204168369,36.761497744,14.362261575,27.02432084,49.46930617,77.05749858
Ames23473,1.082360778,12.54399603,11.86278513,0.038222759,5.240186392,11.02777318,25.38652952,16.51817869,42.71435247,1.082360778,14.336030757,11.86278513,0.368121786,6.559353446,12.814735135,25.38652952,16.51817869,42.71435247
Ames23474,0.259172468,8.441153579,9.674962484,0.048883202,17.96798581,8.537643321,18.49985335,26.05609912,44.87279398,0.259172468,10.233188306,9.674962484,0.378782229,19.287152864,10.324605276,18.49985335,26.05609912,44.87279398
Ames23475,0.696931859,20.06820528,3.563648379,1.930569669,28.69608994,1.773583001,24.3822466,32.53528737,57.98291578,0.696931859,21.860240007,3.563648379,2.260468696,30.015256994,3.560544956,24.3822466,32.53528737,57.98291578
Ames23476,1.471236025,23.38332136,10.81618879,0.458627584,25.85224023,1.211075316,35.93566801,27.60309721,63.91974251,1.471236025,25.175356087,10.81618879,0.788526611,27.171407284,2.998037271,35.93566801,27.60309721,63.91974251
Ames23477,0.473160716,7.530439484,9.26932872,0.398752001,17.53395824,7.701513374,17.58254887,25.77521634,44.09126464,0.473160716,9.322474211,9.26932872,0.728651028,18.853125294,9.488475329,17.58254887,25.77521634,44.09126464
Ames23478,0.525104844,23.4639858,5.89522488,0.178855704,17.08986761,2.472230177,30.30277219,20.47236538,51.55670706,0.525104844,25.256020527,5.89522488,0.508754731,18.409034664,4.259192132,30.30277219,20.47236538,51.55670706
Ames23479,0.372404961,15.0497243,11.5303842,5.32166887,67.17118727,2.378349221,27.06372621,75.22889238,103.7006803,0.372404961,16.841759027,11.5303842,5.651567897,68.490354324,4.165311176,27.06372621,75.22889238,103.7006803
Ames23480,0.353569816,14.24286643,4.300326526,5.271867734,86.30401604,4.563624603,19.1870109,96.91131644,115.7783441,0.353569816,16.034901157,4.300326526,5.601766761,87.623183094,6.350586558,19.1870109,96.91131644,115.7783441
Ames23481,0.326670448,15.26597144,4.738657553,2.926590602,86.87998366,3.47132074,20.28747371,93.46117022,114.0112323,0.326670448,17.058006167,4.738657553,3.256489629,88.199150714,5.258282695,20.28747371,93.46117022,114.0112323
