"GENOTYPE","d.T3","g.T3","a.T3","d.T","g.T","a.T","Total.Tocotrienols","Total.Tocopherols","Total.Tocochromanols"
"PI564852",0.338167134,14.89010558,14.18525755,1.355171965,61.50184573,7.411459531,29.56793278,70.35289826,99.79593751
"PI568158",0.369880418,10.43342139,5.859984695,2.609512906,41.18578846,6.875752655,16.83757108,50.70752942,67.57203722
"PI568159",0.389922576,11.13786797,9.700687546,3.549212523,52.11411614,11.36499966,21.27886024,66.76123521,88.34014669
"PI572413",1.24588688,11.35778085,7.203359674,0.403774683,23.25986063,0.907728567,19.9024244,24.74919434,45.48251076
"PI573098",1.479386198,31.16907907,7.278122588,2.266967535,45.35665989,0.366890206,39.9911575,47.68622884,87.97458493
"PI583350",0.326641939,3.120740934,12.98493838,0.849175636,27.18941148,NA,16.19709222,42.75884297,59.14333736
"PI583352",0.690403088,25.36797324,6.526697573,2.937129551,54.26022867,1.321806965,31.79097,58.94693974,90.58980832
"PI583774",0.620340848,23.52992799,6.403069807,2.330920319,96.75478408,1.270261261,30.56527826,100.7180744,131.5324263
"PI583846",0.613147091,12.85052213,7.455901801,1.254498595,24.15455082,4.493192435,20.70884155,29.52364068,51.00749677
"PI583847",1.737788696,32.12766652,10.08964635,6.885839193,49.1511737,5.441509655,44.00673158,61.32221353,105.5775201
"PI584528",2.202906269,27.40467498,5.233170177,1.963689859,27.96581545,4.910650571,34.76399354,34.63158776,70.09956596
"PI584529",1.717013289,28.71663612,9.166031824,1.767730703,55.59168102,7.424576392,39.68979695,64.84385587,105.5968414
"PI587124",0.848942428,18.96637052,9.541541238,-0.206893612,1.520159225,4.955611454,29.49003771,6.483299565,36.49033503
"PI587125",1.136100521,20.00625786,4.367679323,1.349785018,48.82711788,5.667751,26.12994134,56.03583898,82.50474927
"PI587127",0.556941726,7.879934328,12.82900821,0.803384482,32.84909181,9.166629468,21.41086688,42.95650694,65.08742218
"PI587128",0.265570325,8.163551324,5.398733429,0.641944702,44.07762457,10.54052455,13.87954525,55.24747893,70.40307308
"PI587129",0.336586005,6.129530396,7.561534296,2.853628653,94.73464896,14.70243574,14.30916411,112.5320517,126.8662432
"PI587137",0.333190942,9.644613353,7.559314182,1.133405913,44.6368183,7.340200133,17.92965613,53.67917914,71.74905627
"PI587138",1.311844107,11.71758487,7.772648656,2.191624951,53.24440908,1.190161216,20.90181369,56.81254837,78.07255317
"PI587139",3.391762755,45.71080371,7.208774346,4.062335864,76.55339324,5.276406016,56.55221486,85.89957015,142.6189526
"PI587140",0.242855634,8.569336974,8.47912166,0.253373755,18.71118456,7.249710891,17.53331092,26.8524993,44.27666827
"PI587141",0.11660218,0.787946775,3.066149552,0.72664454,41.92202784,8.121717357,4.108502489,50.86125202,55.34164819
"PI587142",1.665710237,34.04522356,6.857889149,1.241530861,19.50730836,4.618138624,42.88212961,25.7420775,69.04345922
"PI587143",0.463911317,8.282423616,6.802558531,2.236430909,44.7086345,9.493887715,15.86330929,56.60149549,72.8840314
"PI587144",0.731766543,7.747663957,15.91119981,0.816683925,22.41695576,10.24430365,24.49941622,33.3600664,57.92315258
"PI587145",0.575838231,50.90392681,10.89274056,1.281377887,69.37055552,15.21701072,62.86308991,85.77084521,148.0670652
"PI587147",0.277582471,9.083812656,8.919634053,1.811648878,43.93170631,8.361727701,18.17698362,53.91543793,72.86858792
"PI587149",0.452425783,28.70101221,9.662654961,0.578176046,43.90917014,11.60125943,38.82665371,56.2801907,95.07102195
"PI587150",0.275270895,16.31772784,5.75483111,0.853490201,25.94091794,0.735286392,22.18162412,27.59984489,50.7752777
"PI587151",0.374561094,12.34594455,6.255140361,0.308474498,14.7175868,0.82420477,18.79881154,16.24622495,35.87834202
"PI587152",0.130330138,4.874672677,4.56970945,1.632391581,54.84817925,1.020990106,9.761089147,57.60575454,67.70653495
"PI587153",1.333805651,22.06494119,8.248613576,1.107052054,48.5405985,9.128696793,31.5665109,58.97213176,91.18439834
"PI587154",0.069781068,4.783609033,6.943434976,0.586259584,42.73637767,13.62173072,11.89572333,57.09015945,69.18475887
"PI587155",0.78094281,19.00148895,3.346248564,1.203086177,38.98702731,2.669408277,23.38862754,42.98017207,66.99296589
"PI591014",0.869150528,18.71125202,6.380945461,3.547004866,94.5251198,13.17301309,26.3725648,111.5213805,138.0944505
"PI592733",0.275659916,7.30323783,4.43240676,3.683152292,67.2038245,2.195525933,12.12744108,73.29866923,86.1293818
"PI592734",1.097357964,31.03637435,13.43945804,3.722326484,46.81279238,7.147850253,45.54957934,57.77909433,104.5611385
"PI592735",1.184932184,32.07844248,7.151043604,1.562193247,37.28680451,4.53554612,40.69322147,43.85896236,84.9220763
"PI592741",2.691833725,37.04980403,19.42254169,2.216349472,41.78218168,NA,59.09451315,65.80647451,125.3957378
"PI593007",0.419340749,11.63174848,10.23394191,0.461464113,16.90943816,5.746221176,22.24371261,22.95187527,46.2586401
"PI593010",1.283420281,22.72644076,6.601806453,0.682014728,26.36909224,1.026389256,30.26927185,28.20253523,58.46336133
"PI593011",1.060441946,19.54279787,7.084853908,1.300589287,46.34461255,5.466520458,28.0749579,53.46460607,81.47161893
"PI593013",0.223417941,7.540209013,9.114624384,0.37432285,17.02798819,7.149291263,16.98580881,24.77549057,42.39956571
"PI593014",0.573471952,21.6496314,5.387621063,1.247422228,38.69863985,5.05993732,27.50327437,45.35000873,73.317376
"PI593017",0.232538204,13.5295222,8.270204665,0.223979241,10.99560595,1.537070628,22.16553023,12.60570485,35.25952199
"PI593460",0.807268052,25.638811,9.700579969,1.027787454,35.62211242,11.06437967,36.1519632,48.11385257,84.89093993
"PI594045",1.166242621,23.38146323,8.498785889,0.85092939,39.25726053,8.285835111,32.51845861,48.06538042,81.14137125
"PI594046",0.689079386,8.030410133,9.956059565,6.272135406,62.74604541,1.323067482,18.79612208,70.41955309,90.11034317
"PI594047",0.253576994,8.285907754,15.59590595,0.692247646,30.71189208,10.07163334,26.52639753,41.33661881,68.13996163
"PI594048",0.473265624,31.94808918,7.423903751,1.924752425,50.7323621,2.070237336,39.97254907,55.31320103,95.28043452
"PI594049",0.544039322,22.02778928,6.545909428,1.033819242,27.3840963,4.515612823,29.1017356,32.79327775,62.02099873
"PI594050",0.749125753,21.14934841,9.731775443,0.826334277,27.85283482,6.823977708,31.63360164,35.57527821,68.19450805
"PI594051",1.413744091,19.22717587,10.86959416,0.477780112,15.59248072,9.873015173,31.3426912,25.88356568,57.78769317
"PI594052",0.171205357,10.75368478,9.561196724,0.736032917,27.03173903,8.36466285,20.87908595,36.13571068,57.12772705
"PI594053",0.320450664,9.222857459,6.119015303,0.81408562,38.58088655,15.17636305,15.68905208,54.83052444,71.4582451
"PI594054",0.671382428,11.32174222,4.072848592,0.701035757,25.10775781,1.246519167,15.82252401,27.09722733,43.62363759
"PI594055",0.365853365,5.92427316,10.43799334,3.17154933,56.18892739,18.42719531,16.7138774,77.78805843,95.75611674
"PI594056",1.394803519,30.60063919,3.263741661,1.560399895,38.57847555,1.443631384,35.0669074,41.56007992,77.47399781
"PI594057",0.510611892,9.022324535,2.66394038,0.863333134,27.01082888,0.618497911,12.22804682,28.56855911,40.98506577
"PI594058",0.928269088,37.32070667,3.47960973,0.570752769,18.61828908,0.950419915,41.52079912,19.83681982,62.3220432
"PI594059",0.683850931,21.08871809,5.716976042,0.455004784,20.23384665,7.49212791,27.27670291,27.96812748,56.37618664
"PI594060",0.564364926,15.06876827,9.061964556,0.915448379,30.44793884,11.45963401,24.77321497,42.91902968,68.25546764
"PI594061",0.600437242,14.53154278,3.275650824,0.906287965,28.29662658,1.063704478,18.25177236,29.88139242,49.68858079
"PI594062",1.362724037,32.51830326,6.7675845,2.108611307,85.79506086,11.77443531,40.86175855,99.57049517,140.916078
"PI594063",1.377895168,32.8303486,6.989278521,1.825925718,74.83881227,12.59815564,41.33869062,88.97665555,131.0843599
"PI594064",0.301786463,10.4972073,10.18281818,1.751078592,34.6634589,9.994216071,20.92696433,46.52868895,68.63627204
"PI594065",1.822014694,53.45208416,7.609357138,1.651518399,49.81295143,5.534331745,62.90077924,56.91970523,120.8742035
"PI594066",0.488164435,16.49457701,8.698266571,0.951334415,27.43402139,9.14551075,25.65365434,37.60904241,64.09444142
"PI594067",0.542195081,13.30831308,8.264825194,0.168759058,7.011160835,15.195371,21.69700337,22.36815118,45.46119391
"PI594068",5.68670797,36.73341341,3.307427143,2.241461378,45.5756786,-1.786961954,47.31492273,45.88530192,92.56815488
"PI594069",0.741070542,10.5034624,10.97148446,1.411077676,29.59550405,8.70571945,22.10127536,39.42422818,62.2460173
"PI594070",0.721517958,12.62239338,11.27538777,2.07932647,35.69185661,6.350660296,24.74155367,44.0812919,69.60345504
"PI594071",0.104211412,5.267333741,5.751301248,1.568756935,65.62438263,0.964298807,11.01861131,67.98683198,79.94500347
"PI594072",0.179169357,7.684584017,6.497946546,0.260121689,15.59033844,6.824637065,14.43896237,22.67903423,37.39395917
"PI594073",0.465704602,19.6441249,10.7255407,0.275325989,14.99365867,15.49802195,30.78085184,31.13970147,63.26264984
"PI594074",1.606508117,21.78940205,4.884876209,0.482559601,12.38917344,2.392559511,28.16507293,15.15140582,44.1791932
"PI594075",0.791543786,21.88381543,11.49397374,0.486477108,31.54417401,18.2010806,33.9995595,50.07165488,84.80972829
"PI594076",0.376574293,12.43324886,13.08885011,2.600752911,64.2807577,5.073472711,25.68555414,71.8578411,98.713118
"PI594077",0.384771721,8.907705597,9.933072697,1.828770513,44.80933187,4.294634352,18.91699789,50.85354109,70.5056244
"PI594078",0.545986722,9.499823787,14.29761021,0.591654578,12.25535909,4.221333277,21.33420183,16.88797091,38.50558986
"PI594079",0.83958426,13.52826781,16.18104956,0.533366441,11.39669226,3.776949063,30.13057163,15.69986805,47.21750171
"PI594080",0.399787222,14.07243038,8.607058097,4.06567818,100.0733466,-0.408156564,22.98077682,103.723297,127.7660392
"PI594081",0.793750144,13.80405617,9.253546789,0.518542849,5.961052381,4.250095431,23.77234971,10.79176847,34.98597238
"PI594082",1.65829004,31.40148795,7.314061722,1.382988873,65.43805292,8.496480252,40.27229546,75.34588205,116.139448
"PI594083",1.184589846,26.41470053,6.702599895,1.167214158,52.60754789,9.09123108,34.29514814,62.80059784,97.5423958
"PI594084",1.351896741,27.50093848,7.018466761,1.968065938,82.73149503,10.92407128,35.81832522,95.80148618,132.2448104
"PI594085",1.404759527,27.59291379,8.826186728,1.802605501,67.8159675,7.902373264,38.02019836,77.73788975,116.2848218
"PI594086",1.26703849,27.09186586,7.277280684,1.491474911,55.53306266,7.373048672,35.96483129,64.37674008,100.3589306
"PI594088",0.382531406,10.75080423,4.807139378,1.186816552,27.26364464,5.439033084,15.97249259,33.85018711,50.69859593
"PI594090",0.636920474,16.12012295,5.591255333,2.726246265,55.82485021,6.786477405,22.70180801,65.38845711,88.49781819
"PI594091",1.252627686,32.5308815,5.731254329,1.529377734,58.01829618,6.244301873,39.51516835,65.73021012,106.3991269
"PI595366",0.919599804,38.61264116,8.248609851,1.002827206,36.95112135,0.823759658,48.29065683,38.64459339,87.67845698
"PI595367",0.72476103,13.29854277,6.417537611,0.2867529,11.13975822,0.378458793,20.39691843,11.95970615,32.92019463
"PI595569",1.20380291,11.88282974,8.273037151,1.823285839,32.07983859,6.535400387,21.52761295,40.82248582,62.62497835
"PI595616",0.818286741,10.34198032,6.340615344,0.256555598,30.24804257,5.33978425,17.63322708,36.1727094,54.3445327
"PI596355",1.725431233,19.14374646,5.273284469,0.341065493,18.87662803,0.65535135,26.00587665,19.63479018,45.9262318
"PI596356",0.432904253,12.62896044,10.53978617,0.529340903,15.98384935,10.23604143,23.50570407,26.53564265,50.7355348
"PI596357",0.544523784,31.18030522,8.101770746,1.970708072,66.23599689,6.581442788,39.63993459,74.59671335,114.7336248
"PI596499",1.744041529,16.20237729,7.437528577,NA,86.11473794,3.429468024,25.32283983,96.07157503,122.3587668
"PI596500",0.674299847,18.77490231,4.639163885,2.378330927,56.85794424,4.453538428,24.34119312,63.52394761,87.60507283
"PI596501",0.410489834,13.47786868,7.698254466,0.813902992,49.31248251,11.44139147,21.60311719,61.6727854,83.85588948
"PI596502",1.300628561,18.81290337,7.503346332,0.607872412,30.64406893,7.046982312,27.83598851,38.6163853,66.79644762
"PI596503",0.322091499,13.55213541,5.799299497,1.097386108,36.24736536,6.988281447,19.65035375,44.30297448,65.33396857
"PI596505",0.476857209,26.49635967,7.625703025,1.397665217,44.86709477,8.755221585,34.53731112,54.96732002,89.77568219
"PI596627",0.683680072,16.60124479,6.884569402,0.319602543,17.44091087,1.247926982,24.34514316,19.24630915,43.53061067
"PI596629",1.054010328,20.93892631,8.156375993,1.071740835,32.10682429,3.246479334,30.26678678,36.51019616,67.49268084
"PI597578",1.916053903,33.31061567,8.324258092,0.271854901,11.02575535,3.478799637,43.5998064,14.930168,59.14383509
"PI597925",0.377978545,19.79528487,5.668626057,0.703625702,34.30740685,1.517106836,25.82171164,36.79216516,62.99052602
"PI597926",1.836249782,31.57481265,10.62688789,0.275577619,16.82407236,5.775112186,44.14790261,23.26384314,67.60634433
"PI597927",NA,NA,4.190114035,2.617852532,44.19113121,5.392764662,NA,52.0855604,NA
"PI600729",0.36625051,16.82807289,11.59929177,0.90966538,44.1699588,14.06972733,28.80072317,59.05721518,88.59818212
"PI600751",0.469762924,12.41545267,8.946291864,1.431427391,41.05671873,9.586439553,21.73988086,51.88149093,74.28633429
"PI600772",1.926026395,9.801579799,16.69216865,0.330350412,29.64617552,16.7769396,28.61509084,46.82512542,75.69725075
"PI600791",1.009172994,30.06250647,4.804850058,4.822974501,128.2213574,2.197385531,35.98169647,135.8526529,172.0603469
"PI600944",0.695477267,32.11765782,11.10711238,1.704505645,56.36334181,7.574585678,42.0783637,65.86946015,108.1547151
"PI600954",2.418839213,39.47537858,9.85037031,3.378099985,45.123172,6.927742224,51.76165284,55.52657624,107.2064492
"PI600955",0.442297647,9.109296065,5.729179454,0.609173485,21.75092417,4.586460695,15.35337833,26.87003477,43.0546581
"PI600956",2.260369974,25.82084923,7.314017242,0.693510421,16.65392906,6.234200367,35.21494545,23.41721778,59.34581939
"PI600957",0.701698392,32.19714644,13.48147988,1.385710112,43.65628253,7.426133742,46.70298742,52.95161292,99.66246586
"PI600958",0.220053655,14.72050614,7.307406349,0.319324758,26.42033382,14.07044402,22.37288726,41.04443008,63.49173814
"PI600959",0.382429765,7.580224534,9.981896657,-0.152895053,2.993115061,5.546933119,18.17325656,8.794485963,27.31419608
"PI600981",0.164775853,5.007632882,7.794838242,0.719448096,31.5544098,8.145252727,12.96009951,40.34255974,54.1024031
"PI601004",1.298501559,14.77438237,7.627426788,3.647412081,40.88407919,4.573281347,23.49871737,48.82781983,73.27143127
"PI601005",0.25117156,9.238643414,5.850972305,1.631227092,46.55865367,2.001438447,15.62499375,50.55372001,67.01488775
"PI601007",0.580418091,16.89694945,6.801733863,0.157327839,18.80278563,4.671353881,24.42739994,24.14136749,49.12395415
"PI601008",0.674294917,8.773533201,7.336893859,1.667056782,60.63220546,1.204182593,17.00553264,63.58346566,81.21841664
"PI601009",1.725996419,18.36362045,6.254516869,1.858502209,40.86932976,4.042150565,25.30157767,46.99284564,72.18006177
"PI601026",1.967013793,40.2132708,12.39503057,4.969162472,43.9393849,5.981522129,54.49739411,54.61166353,109.6083449
"PI601037",0.372644816,15.13417346,6.807020328,0.400210424,23.0345954,4.058812341,22.55486243,27.83385002,50.70581934
"PI601079",0.641274272,21.64510286,5.228423784,0.328279453,12.40307392,4.117274939,27.57657425,16.67847635,44.87769904
"PI601080",0.431592732,18.81240453,4.167250063,0.272234411,26.97932263,9.613795075,23.77578751,36.80034365,61.09261906
"PI601150",0.297808296,16.0659532,7.435040987,2.102800884,44.97248785,0.628639505,23.80695859,47.98400727,72.52112188
"PI601159",0.284213865,7.385703198,8.573775917,0.948884121,38.6770726,8.225818489,16.19292205,47.8540648,64.92069977
"PI601170",1.462302287,13.9940831,2.787946358,1.389189332,46.19383513,0.35380583,19.76714505,48.29640712,68.56540289
"PI601171",1.183219902,26.62017985,10.26416501,0.806552085,29.39844976,6.488172319,38.26442672,36.82576636,75.8298266
"PI601172",0.189441268,3.602884847,7.773862581,0.488276229,8.048767763,5.771588287,11.50196448,14.35086574,26.36828054
"PI601190",0.19961066,7.746223954,5.674789789,1.462374097,39.90061147,1.730679295,13.77137669,43.45787571,58.10523032
"PI601191",1.435578298,34.74422884,10.73254788,4.250738264,36.66695936,5.151213928,48.17555569,46.30015689,94.26167877
"PI601208",0.143835544,1.285347198,10.53467322,3.212678141,59.37045958,11.2521404,11.83163424,74.129887,86.1157823
"PI601209",0.758643339,16.20074654,6.006496154,2.180767807,45.4364319,10.66743383,23.10730879,58.90919163,82.09850229
"PI601210",1.060730487,30.5539936,10.23314166,0.941800098,32.24331078,6.177645006,41.97247231,39.48650674,82.1980217
"PI601211",0.968532572,43.50392678,8.904866933,0.865794669,36.99138778,6.931144679,53.69621006,44.85404906,99.18759516
"PI601229",0.193797652,3.924702246,5.258431311,0.279031544,19.99422556,8.884101575,9.269592619,29.18603999,39.45892951
"PI601269",0.27663455,4.892429923,6.650435091,0.610776843,18.29710612,3.696219609,11.60397472,22.5694583,35.09270526
"PI601270",0.460047495,14.79862494,7.493082069,1.777840033,45.88809766,-0.068384662,22.81218306,47.49324948,71.02089224
"PI601300",0.1907256,7.627209129,8.471820913,2.725150362,85.70199375,10.32928168,16.36753297,99.12050859,115.8821013
"PI601301",0.69812677,31.71429017,12.76762893,0.505319447,34.95238918,9.943684768,43.73157812,45.73908623,88.77290536
"PI601316",0.447747407,8.306554974,4.520674098,1.168897053,41.9265272,7.284979442,13.37929104,51.07028159,64.53198457
"PI601317",0.495318429,5.545430377,9.311960816,1.294156032,55.28277318,10.15385655,15.46397565,67.00482543,83.32149512
"PI601318",0.724326601,11.16865049,5.768298031,7.116151302,115.8479391,2.725180317,17.92508028,126.0691247,144.767686
"PI601319",0.216040553,10.54902166,7.558276286,1.592816193,47.25591278,1.858603104,18.50393731,50.91416974,69.90527508
"PI601320",0.334371242,6.258096288,8.577310549,1.7265793,15.87852888,13.32898382,15.29280838,30.66066409,46.27357666
"PI601321",0.493027823,12.82059059,5.147664408,0.828343836,31.79886633,4.670309842,18.60698214,37.49674865,56.20203207
"PI601322",1.172754103,21.77863784,7.55500338,0.328859122,31.77995809,9.039361448,30.68014007,41.1389055,72.79295176
"PI601331",1.175083525,18.55970205,8.039304548,3.467334006,67.12264792,5.251351022,27.85384556,75.56251462,103.5152137
"PI601332",1.139169419,19.15343483,13.84958895,2.647451818,51.83386324,14.20440767,34.20547484,68.36644508,102.8394272
"PI601360",0.524863916,2.453917914,5.615795361,1.900467281,41.55564783,11.9191518,8.544813637,55.19853233,64.02206895
"PI601361",2.879920487,15.41490003,5.179197761,1.922468561,38.06665565,8.497414473,23.68204575,48.83920378,73.14428975
"PI601362",1.978306485,37.35285769,7.3688768,3.587039531,39.92377164,4.644903686,46.77006527,48.15016669,95.81265205
"PI601374",0.385344156,12.7298402,11.16335571,0.561194819,18.88921577,10.28234324,24.43533587,30.22256893,55.11936981
"PI601375",1.653266915,25.56489806,6.14479775,1.830743572,43.26745839,5.764728659,33.40365581,51.24684134,84.95358533
"PI601377",1.231081969,37.13209998,12.03796677,2.598434447,34.34466438,15.55225747,50.53790021,52.60513093,103.3797041
"PI601378",0.651884738,15.50793078,15.64195455,2.989552926,36.68112038,7.845029599,31.92202573,48.07002679,80.73556836
"PI601402",0.96801269,17.22433963,9.217402139,0.026181365,5.225045508,4.643720009,27.71959987,9.798767173,37.78049015
"PI601403",0.880877197,20.88259695,7.097028705,0.721868358,19.27136539,4.367626391,28.91007053,23.90778048,53.65006857
"PI601404",0.370998802,10.3950797,12.50169906,0.65767501,29.4313598,10.18387072,23.56471452,40.23507792,63.79214715
"PI601405",0.118268132,-0.384907292,2.670190052,0.65927095,47.72695154,7.219349768,2.615874068,55.34046199,58.9913576
"PI601416",0.371890571,11.66404977,7.230739616,1.431286387,56.66121024,9.211039139,19.4906677,67.53323906,87.25787186
"PI601417",0.860660817,22.38228671,10.09225239,2.197692138,53.91413597,6.143368579,33.34185627,62.37889765,96.2285052
"PI601430",0.255543007,6.115491873,11.42208341,0.526488938,40.91945946,28.46436243,18.07557053,70.0417057,88.48728243
"PI601438",0.842562432,20.40442296,5.738001797,1.444022972,82.29451289,10.14271679,26.76781596,93.85010013,121.3698546
"PI601439",0.155679018,1.414968402,6.488687211,0.307593778,25.57034516,6.604437185,8.321316675,32.48174977,41.04822554
"PI601440",0.977005084,16.11518112,NA,2.22650151,45.41086534,8.036812434,22.59385307,55.26186594,77.84825882
"PI601441",1.522906272,27.32234065,12.1226965,5.942215661,50.30163497,5.019031604,40.83873655,61.10171954,102.3892076
"PI601442",1.431806453,39.46360657,11.63454644,2.221955929,51.8338477,6.838554959,52.46263101,60.94222514,114.2445991
"PI601457",0.319500721,6.687488062,5.141914883,0.479759623,31.50971688,15.94136874,12.18282901,48.08280776,60.91811231
"PI601458",0.222100546,6.524313722,3.359482765,4.045032691,42.71004224,0.293741554,11.28022451,47.14181819,58.91676449
"PI601459",0.199794774,7.442260594,5.992136329,1.905062082,47.97147014,1.791265724,13.7330951,52.13426645,66.26314818
"PI601466",0.582752218,10.879333,8.958600978,1.264793018,57.67024526,8.899338058,20.4337479,67.84901701,89.23895327
"PI601467",0.836601274,4.839840022,5.084161031,0.337200859,9.060621457,2.968199162,10.80074554,12.62911491,23.8228734
"PI601468",0.903697276,17.709931,9.724169551,1.138281963,38.18796687,5.672199545,28.28307758,44.82793604,74.13922659
"PI601469",0.341437249,14.27888339,7.834259236,0.365941444,21.74455812,5.509928376,22.24768951,27.53411376,50.22960229
"PI601470",0.107863872,3.021973692,8.634447798,1.358241995,26.74015287,13.24136598,11.59883424,41.05433468,53.49989817
"PI601489",1.140968192,21.62133585,8.906074143,2.594228879,57.3988448,12.67039838,31.63366882,72.6574626,104.9498378
"PI601490",0.430376538,18.08994239,6.689103247,1.355044687,37.5008311,1.724992451,25.34488977,40.50602199,66.49067285
"PI601491",0.802368803,32.85910428,NA,0.426342603,25.10704158,12.93180486,51.53421941,38.85873149,90.65476149
"PI601492",0.521459839,25.1504047,16.01936365,1.063501895,25.93562058,11.78421986,41.87216967,38.83455605,81.56115988
"PI601493",0.713261967,26.2448484,4.430372661,0.128006127,8.289803213,3.258826138,31.66425253,11.83840467,43.75933719
"PI601494",0.13835277,2.985697263,7.603434797,0.606223318,25.60062027,7.132944319,10.75532818,33.01792638,43.81526742
"PI601495",0.341137351,8.841912069,6.27433686,1.512734106,62.50757722,1.907393743,15.34469587,65.8393392,81.92238512
"PI601496",0.79484216,14.18431875,6.312690317,1.421906527,37.98122609,5.051160863,20.56895463,44.78993149,65.47372679
"PI601497",0.193057041,8.423465999,7.143813246,0.495944835,32.49022733,1.364485152,15.75414476,34.47821583,51.33890869
"PI601498",0.156537177,6.23016837,8.029914868,0.264150412,13.79061479,15.84883535,14.36485474,29.93956182,44.8825992
"PI601499",1.072693972,23.42235549,9.324462121,0.660161817,40.67984201,7.41826964,34.10373853,48.88320453,83.76178134
"PI601500",0.972932975,24.19671137,9.986432921,0.602951495,23.1932106,4.973447313,35.01096655,28.72504372,64.57760334
"PI601501",0.155894745,0.967851098,15.46032981,1.735595357,26.81400524,13.56436342,16.38693529,41.63610694,58.35663142
"PI601502",0.741884678,27.91360489,9.964809233,1.517765138,27.62060642,4.062486692,38.27691422,33.22677819,72.38514237
"PI601558",0.178582104,8.802002951,12.69814328,0.450689707,36.23622922,10.98976662,21.77711341,48.15291099,69.82517567
"PI601559",2.072597082,42.33963571,19.6122485,3.240497301,34.02681633,7.436826323,64.01906671,45.40408711,108.8197699
"PI601560",1.012461654,32.08945468,5.517468711,3.537248455,67.01141186,8.115777968,38.43373884,78.41197961,117.2795292
"PI601561",0.119876891,2.574024737,8.657353467,0.6535084,31.7189035,12.5476859,10.9603298,44.88595956,55.06407964
"PI601562",1.273115507,12.38248723,5.603911183,1.740322477,43.02264887,11.91926048,19.35432464,56.92916182,76.94635883
"PI601563",1.881932066,53.54548636,6.620556318,0.743277494,49.72853229,2.719963527,62.05801913,53.40104138,116.4016279
"PI601564",0.661415241,5.015989936,7.058192709,0.820261387,31.19371924,6.487693873,12.72136649,38.47933351,52.0742057
"PI601565",0.126685831,3.334612817,6.369293482,0.666250115,33.54500522,8.7198582,9.885223974,43.09542847,53.67227873
"PI601566",0.528563229,25.29517546,6.948435254,1.448176548,70.07040944,6.110171316,32.78640335,77.73546712,111.2268621
"PI601567",0.215107575,5.215438321,4.108303244,1.534388371,40.29073495,1.481940736,9.73831803,43.63391977,54.18484081
"PI601569",0.208295268,6.832888833,4.307260336,0.754687098,29.74148927,1.626876281,11.56514591,32.33096108,43.57665614
"PI601570",0.265858385,7.784580707,1.767696242,1.222272375,45.44949148,0.410630694,10.99476011,47.159702,58.49942992
"PI601572",0.314261466,9.480106936,10.6452227,1.879097907,53.46705579,8.443129603,20.45130244,63.84498451,84.25048387
"PI601573",0.681817262,16.37006368,10.18708718,0.853285826,25.87629515,6.579221449,27.20822669,33.24961297,61.71431662
"PI601574",0.522073883,20.096486,10.99836438,0.988345765,43.74035579,6.146772283,31.46069076,50.74432357,82.97783357
"PI601575",0.629450409,22.65591801,8.409271952,1.137700721,26.96680987,6.731116427,31.83048743,34.72193043,67.7963097
"PI601576",0.36434322,10.51257674,12.54811887,0.397139822,18.93838205,13.73999642,23.57402012,32.66234619,56.5768778
"PI601583",0.331498719,14.7676504,7.239669391,2.226333351,52.40778485,0.269897571,22.37853403,54.98498128,77.79474565
"PI601610",0.474071096,17.72714024,8.02162639,1.644751089,42.04274197,7.740134759,26.40364783,51.64868797,78.81995036
"PI601611",0.8921189,36.47871642,8.311838429,2.257301023,48.34447822,11.12529683,45.87094894,61.81764912,107.7878635
"PI601612",1.412256237,23.12808174,6.779227376,1.413007379,29.74943782,7.416761328,31.02588601,38.28864029,69.87738823
"PI601658",1.237178229,18.86891357,5.213587964,-0.040780142,9.215530307,1.487961285,25.46497457,10.84256705,37.15272825
"PI601683",0.490737292,19.45129388,7.551755206,0.012079277,3.459100522,4.509669317,27.69657233,8.275912676,36.0653131
"PI601684",1.106501667,25.3718324,4.355852639,0.436118087,4.535052052,2.930810002,30.85049895,7.759820987,39.15606655
"PI601685",0.764012619,12.4114599,8.468749334,0.616206949,24.75465184,9.160617041,21.75130038,34.30131604,56.58526595
"PI601686",1.854361834,23.10445196,8.710490601,1.126223167,41.62385182,9.176085588,33.64725808,51.78848455,86.14319632
"PI601724",0.335024162,13.36202829,7.376542925,1.110183782,51.28253511,7.966652868,21.33651279,61.42679629,83.19350044
"PI601725",0.566202768,8.112734022,7.902379846,2.818557183,39.13054129,9.159430467,16.33800667,51.12079553,68.32684914
"PI601726",0.322061165,12.2496422,6.859969769,1.741904756,61.41728332,1.213347928,19.01288534,64.48316653,83.96509892
"PI601727",0.379596507,8.7955552,5.102274106,2.229715197,65.6867984,1.558522262,14.44920023,69.54838567,84.53252843
"PI601728",0.078450358,4.292652481,6.600508656,0.742701058,31.5155343,8.92400689,10.95834864,41.22347935,52.95049533
"PI601729",0.689453938,21.26620296,12.71498113,1.170021345,37.47288112,6.112253103,34.61334969,44.64164474,80.14588545
"PI601745",0.956416463,39.99937511,10.81793215,0.64804033,34.18932543,6.244176303,51.2743127,41.19967985,93.63090711
"PI601773",1.851707634,25.53922492,10.94557987,2.286003309,54.69544112,10.92022899,41.19454886,67.82081637,108.8735041
"PI601774",0.327153565,10.31636072,6.372523865,0.640567782,41.24128595,9.810105402,16.16224336,51.81743408,68.50679768
